ticker,cross_date,price,wma200,pct_below,return_3mo,return_6mo,return_12mo,return_24mo,max_drawdown_12mo,fcf,fcf_prior,fcf_change_pct,fcf_positive,fcf_growing,fcf_category,market_cap,fcf_yield,yield_bucket
STX,2025-03-29,66.0,76.19,-13.38,125.14,280.84,,,,664000000.0,626000000.0,6.1,True,True,positive_growing,14785674816.0,4.490833244090196,moderate (3-5%)
AMT,2023-01-14,200.08,207.62,-3.63,-7.11,-15.18,-4.78,-8.07,-26.8,1822600000.0,,,True,,positive_unknown_trend,93254250785.6,1.9544417382005705,low (0-3%)
AMT,2024-10-26,202.3,203.18,-0.43,-11.68,7.66,-12.38,,-17.16,2924300000.0,1822600000.0,60.4,True,True,positive_growing,94288959086.0,3.1014235689385177,moderate (3-5%)
AMT,2025-08-30,194.69,197.98,-1.66,-9.02,-3.13,,,,3700500000.0,2924300000.0,26.5,True,True,positive_growing,90742053605.8,4.07804303843028,moderate (3-5%)
MRSH,2025-10-25,177.25,185.65,-4.52,5.64,,,,,3986000000.0,3842000000.0,3.7,True,True,positive_growing,85811023844.25,4.645090830328198,moderate (3-5%)
ADP,2026-01-31,229.46,244.34,-6.09,,,,,,4392700000.0,3594200000.0,22.2,True,True,positive_growing,92390775763.44,4.754478965786796,moderate (3-5%)
FCX,2024-12-28,37.05,38.18,-2.96,-22.4,22.46,39.81,,-22.4,455000000.0,1670000000.0,-72.8,True,False,positive_declining,53248319502.299995,0.8544870603481615,low (0-3%)
FCX,2025-01-18,37.29,38.26,-2.54,-0.78,19.65,62.0,,-22.9,2352000000.0,455000000.0,416.9,True,True,positive_growing,53593247887.74,4.388612544861354,moderate (3-5%)
FCX,2025-02-15,36.47,38.34,-4.87,5.99,17.95,76.41,,-21.17,2352000000.0,455000000.0,416.9,True,True,positive_growing,52414742570.82,4.48728713457307,moderate (3-5%)
FCX,2025-03-22,37.89,38.31,-1.1,14.7,-6.23,,,,2352000000.0,455000000.0,416.9,True,True,positive_growing,54455568851.340004,4.3191174926861935,moderate (3-5%)
FCX,2025-05-24,38.12,38.35,-0.59,15.77,12.46,,,,2352000000.0,455000000.0,416.9,True,True,positive_growing,54786125220.71999,4.293057759650575,moderate (3-5%)
FCX,2025-09-20,35.53,39.09,-9.1,48.9,,,,,2352000000.0,455000000.0,416.9,True,True,positive_growing,51063773061.18,4.60600511674303,moderate (3-5%)
BX,2026-02-21,113.37,118.47,-4.3,,,,,,4547458000.0,3420253000.0,33.0,True,True,positive_growing,84141030153.69,5.404566585046227,strong (5-8%)
FDX,2022-09-10,149.34,188.67,-20.84,7.36,38.51,61.43,84.75,-7.79,3069000000.0,,,True,,positive_unknown_trend,35113241341.44,8.740292501501486,very_strong (8-12%)
FDX,2023-03-04,187.86,189.41,-0.82,11.84,27.32,25.7,31.51,0.0,3069000000.0,,,True,,positive_unknown_trend,44170172213.76,6.948127766284637,strong (5-8%)
FDX,2025-03-15,225.32,228.58,-1.42,-1.86,1.92,,,,3136000000.0,2674000000.0,17.3,True,True,positive_growing,52977872901.119995,5.9194524586767665,strong (5-8%)
FDX,2025-03-29,205.55,227.99,-9.84,15.55,17.92,,,,3136000000.0,2674000000.0,17.3,True,True,positive_growing,48329494828.8,6.4887911845733335,strong (5-8%)
FDX,2025-07-12,223.12,225.19,-0.92,5.61,37.56,,,,2981000000.0,3136000000.0,-4.9,True,False,positive_declining,52460602705.92,5.6823594206697985,strong (5-8%)
