ticker,cross_date,price,wma200,pct_below,return_3mo,return_6mo,return_12mo,return_24mo,max_drawdown_12mo,fcf,fcf_prior,fcf_change_pct,fcf_positive,fcf_growing,fcf_category
IBM,2019-03-02,95.77,97.81,-2.09,-0.15,6.53,-1.03,0.45,-4.88,,,,,,unknown
IBM,2019-05-04,95.93,97.66,-1.77,1.79,4.11,-4.87,18.76,-26.22,,,,,,unknown
IBM,2019-08-03,97.65,98.07,-0.42,2.28,15.37,-3.77,16.86,-27.52,,,,,,unknown
IBM,2019-10-12,97.32,98.79,-1.49,4.37,-8.41,-1.42,19.03,-27.27,,,,,,unknown
IBM,2019-11-09,98.7,99.1,-0.4,13.3,-10.87,-9.81,0.99,-28.28,,,,,,unknown
IBM,2020-02-22,96.57,100.24,-3.65,-2.75,-1.34,-3.55,10.5,-26.71,,,,,,unknown
IBM,2020-12-05,96.04,97.98,-1.98,4.06,24.74,9.7,36.45,-4.55,,,,,,unknown
IBM,2021-01-16,91.67,97.41,-5.89,21.69,22.11,19.81,37.27,0.0,,,,,,unknown
IBM,2021-11-13,98.54,98.82,-0.29,8.44,13.4,33.53,45.15,-0.21,,,,,,unknown
WFC,2016-09-10,34.89,35.05,-0.45,22.83,31.1,17.09,27.54,-2.53,,,,,,unknown
WFC,2016-09-24,34.01,35.17,-3.3,25.49,27.61,28.25,25.66,0.0,,,,,,unknown
WFC,2016-10-29,34.26,35.45,-3.37,29.48,25.44,30.1,27.25,0.0,,,,,,unknown
WFC,2018-12-01,41.2,41.56,-0.87,-0.02,-7.5,12.52,-36.39,-10.23,,,,,,unknown
WFC,2019-03-16,39.96,41.51,-3.75,-2.0,2.78,-42.85,-11.76,-33.39,,,,,,unknown
WFC,2019-09-14,41.07,41.29,-0.54,10.71,-44.4,-45.98,1.33,-49.99,,,,,,unknown
WFC,2020-01-18,40.56,41.83,-3.04,-42.81,-43.07,-30.24,18.96,-53.31,,,,,,unknown
WFC,2021-06-12,37.23,37.63,-1.06,11.79,15.8,-6.15,5.74,-2.24,,,,,,unknown
WFC,2022-06-04,36.39,37.32,-2.49,13.88,7.46,8.04,54.12,-7.81,,,,,,unknown
WFC,2022-09-24,36.77,36.87,-0.27,3.32,-5.87,4.51,47.22,-8.76,,,,,,unknown
WFC,2023-03-11,34.96,37.01,-5.53,12.58,15.53,57.17,98.33,-4.05,27048000000.0,,,True,,positive_unknown_trend
WFC,2023-04-22,36.81,36.93,-0.35,16.98,-0.96,55.53,85.43,-4.95,27048000000.0,,,True,,positive_unknown_trend
WFC,2023-10-21,36.45,36.52,-0.18,30.98,57.04,71.42,134.65,0.0,27048000000.0,,,True,,positive_unknown_trend
MCD,2020-03-14,129.33,137.24,-5.77,26.48,50.2,53.52,68.57,0.0,,,,,,unknown
LIN,2015-07-18,93.19,93.65,-0.5,-0.4,-12.0,7.08,25.67,-12.63,,,,,,unknown
LIN,2015-08-01,93.33,93.86,-0.57,1.08,-5.85,6.02,21.2,-12.76,,,,,,unknown
LIN,2015-08-15,89.58,93.99,-4.69,6.67,-3.59,15.99,28.36,-9.11,,,,,,unknown
LIN,2015-11-21,94.61,94.74,-0.14,-8.78,-1.41,7.36,41.28,-13.95,,,,,,unknown
LIN,2016-03-19,94.09,94.91,-0.87,-0.62,5.92,6.91,33.87,-1.49,,,,,,unknown
LIN,2016-04-02,94.56,95.06,-0.53,2.87,7.21,8.6,33.79,-1.98,,,,,,unknown
LIN,2016-05-07,94.28,95.43,-1.21,5.01,6.63,18.9,47.74,-1.68,,,,,,unknown
LIN,2016-06-11,95.04,95.71,-0.7,5.62,10.63,24.37,49.78,-1.61,,,,,,unknown
INTC,2020-10-24,39.74,41.64,-4.56,26.27,31.66,13.56,-30.4,0.0,,,,,,unknown
INTC,2021-10-16,45.56,46.57,-2.19,5.95,-4.53,-43.67,-24.61,-46.28,,,,,,unknown
INTC,2021-11-06,46.66,46.71,-0.09,-4.61,-11.99,-37.11,-18.09,-47.56,,,,,,unknown
INTC,2022-01-22,44.27,47.06,-5.93,-7.98,-22.74,-38.66,-2.7,-44.72,,,,,,unknown
INTC,2022-03-26,44.96,47.04,-4.42,-23.87,-45.47,-29.08,-2.77,-45.57,,,,,,unknown
INTC,2024-03-30,38.31,41.25,-7.13,-16.95,-41.03,-48.19,,-50.69,-14279000000.0,-9411000000.0,-51.7,False,False,negative
PEP,2018-05-05,76.15,77.12,-1.25,16.91,22.69,35.85,46.48,0.0,,,,,,unknown
PEP,2020-03-14,86.37,91.6,-5.71,27.3,28.4,33.35,65.88,0.0,,,,,,unknown
PEP,2024-11-09,149.9,150.6,-0.46,-8.83,-15.34,-4.5,,-17.04,7924000000.0,5604000000.0,41.4,True,True,positive_growing
PEP,2024-11-30,149.11,151.11,-1.32,-1.29,-16.16,-4.54,,-16.6,7924000000.0,5604000000.0,41.4,True,True,positive_growing
VZ,2015-09-26,24.67,24.81,-0.58,9.29,29.28,27.01,26.72,0.0,,,,,,unknown
VZ,2017-06-24,27.85,28.16,-1.13,12.27,21.51,18.28,40.24,-2.64,,,,,,unknown
VZ,2021-11-13,38.73,39.34,-1.54,7.11,-0.24,-20.05,-19.35,-26.69,,,,,,unknown
VZ,2021-11-27,39.16,39.38,-0.57,8.47,1.22,-21.68,-15.05,-27.49,,,,,,unknown
VZ,2022-03-12,39.15,40.07,-2.3,-2.31,-16.78,-23.34,-11.57,-27.48,,,,,,unknown
VZ,2022-04-23,36.12,40.31,-10.4,1.02,-16.23,-10.84,-2.12,-21.39,,,,,,unknown
VZ,2024-01-27,36.94,37.13,-0.53,-6.2,0.44,-0.19,20.53,-6.27,12912000000.0,10401000000.0,24.1,True,True,positive_growing
VZ,2024-04-06,34.82,36.88,-5.58,5.99,11.81,17.53,,-0.5,12912000000.0,10401000000.0,24.1,True,True,positive_growing
VZ,2024-07-20,36.3,36.48,-0.5,4.83,1.94,14.68,,-4.21,12912000000.0,10401000000.0,24.1,True,True,positive_growing
VZ,2025-01-04,34.77,35.99,-3.39,17.71,13.83,14.38,,0.0,18922000000.0,12912000000.0,46.5,True,True,positive_growing
AXP,2015-11-07,61.53,63.03,-2.38,-25.72,-9.11,0.94,36.06,-25.72,,,,,,unknown
AXP,2016-12-24,65.27,65.71,-0.67,7.25,14.67,36.22,31.39,0.0,,,,,,unknown
AXP,2020-03-14,68.54,87.06,-21.27,36.94,40.97,93.24,164.71,-0.7,,,,,,unknown
AXP,2020-04-11,81.26,87.53,-7.16,9.41,21.1,74.26,112.68,-5.92,,,,,,unknown
AXP,2020-06-20,86.87,89.08,-2.49,3.51,26.71,84.16,60.5,-1.48,,,,,,unknown
AXP,2020-08-15,89.81,90.42,-0.67,17.58,38.04,68.37,72.98,-4.71,,,,,,unknown
AXP,2020-09-19,89.92,91.29,-1.5,22.42,50.46,84.99,49.37,-4.82,,,,,,unknown
AXP,2020-10-24,85.58,92.02,-6.99,27.87,69.17,92.69,68.97,0.0,,,,,,unknown
AXP,2023-10-14,138.1,138.16,-0.05,29.8,64.23,97.86,150.44,-0.18,19224000000.0,,,True,,positive_unknown_trend
AMGN,2023-05-20,199.33,202.38,-1.51,19.14,24.33,45.39,33.31,0.0,8785000000.0,,,True,,positive_unknown_trend
AMGN,2023-07-01,200.91,203.6,-1.32,23.32,40.8,46.62,45.2,0.0,8785000000.0,,,True,,positive_unknown_trend
NEE,2023-07-29,63.77,66.3,-3.81,-13.56,-14.66,18.06,8.07,-26.86,-1480000000.0,,,False,,negative
NEE,2024-06-22,67.31,67.68,-0.54,20.16,3.18,3.1,,-5.06,1753000000.0,-1480000000.0,218.4,True,True,positive_growing
NEE,2025-01-04,64.9,68.81,-5.69,-1.53,12.23,22.26,,-1.53,4746000000.0,1753000000.0,170.7,True,True,positive_growing
NEE,2025-02-01,65.76,68.86,-4.51,3.84,7.8,35.14,,-2.81,4746000000.0,1753000000.0,170.7,True,True,positive_growing
NEE,2025-02-22,67.59,68.84,-1.81,1.5,4.36,37.8,,-5.44,4746000000.0,1753000000.0,170.7,True,True,positive_growing
NEE,2025-03-15,68.83,68.91,-0.12,1.73,1.88,,,,4746000000.0,1753000000.0,170.7,True,True,positive_growing
NEE,2025-05-17,65.8,68.95,-4.56,13.54,25.16,,,,4746000000.0,1753000000.0,170.7,True,True,positive_growing
T,2018-04-28,13.91,14.01,-0.7,2.48,-1.16,3.78,9.37,-8.32,,,,,,unknown
T,2018-06-16,13.72,14.09,-2.67,8.8,-7.01,11.25,12.45,-7.01,,,,,,unknown
T,2018-07-07,13.71,14.13,-2.96,3.94,1.46,15.44,11.85,-6.96,,,,,,unknown
T,2018-08-25,14.11,14.21,-0.71,-0.26,0.57,19.88,10.84,-9.61,,,,,,unknown
T,2018-10-06,14.25,14.3,-0.36,-2.38,4.07,26.54,3.49,-10.48,,,,,,unknown
T,2018-10-20,13.11,14.32,-8.5,7.72,10.09,37.58,13.22,-2.68,,,,,,unknown
T,2019-04-20,14.43,14.6,-1.18,13.55,24.98,4.79,21.52,-5.37,,,,,,unknown
T,2019-05-25,14.38,14.65,-1.87,17.62,26.98,9.2,14.27,-5.06,,,,,,unknown
T,2020-03-14,14.15,15.63,-9.5,9.03,6.48,14.86,-1.07,-3.48,,,,,,unknown
T,2020-04-18,15.12,15.62,-3.24,1.83,-1.85,15.97,4.51,-4.71,,,,,,unknown
T,2020-06-06,15.52,15.58,-0.41,-2.72,6.57,5.49,7.91,-7.14,,,,,,unknown
T,2020-07-18,15.39,15.58,-1.16,-3.61,2.59,4.59,-1.97,-6.39,,,,,,unknown
T,2020-08-15,15.46,15.58,-0.8,-2.28,2.43,2.02,-2.2,-6.76,,,,,,unknown
T,2020-08-29,15.32,15.59,-1.78,2.87,5.58,2.92,-7.95,-5.91,,,,,,unknown
T,2020-12-19,15.3,15.52,-1.42,8.14,5.42,-4.64,-0.12,-12.42,,,,,,unknown
T,2021-02-20,15.23,15.49,-1.68,7.92,1.91,-5.36,7.01,-11.98,,,,,,unknown
T,2021-08-21,15.52,15.63,-0.71,-8.42,-7.14,-5.44,-20.51,-13.64,,,,,,unknown
T,2021-09-04,15.55,15.64,-0.62,-13.79,-10.1,-10.15,-19.03,-13.79,,,,,,unknown
T,2021-09-18,15.52,15.66,-0.88,-5.96,-7.41,-15.38,-14.83,-13.64,,,,,,unknown
T,2022-01-22,15.19,15.58,-2.48,0.48,1.39,11.2,3.03,-19.35,,,,,,unknown
T,2022-04-23,15.27,15.6,-2.15,0.9,1.05,-0.59,0.97,-19.73,,,,,,unknown
T,2022-07-16,15.09,15.74,-4.11,-5.41,7.9,-14.51,18.33,-18.8,,,,,,unknown
T,2022-12-10,15.44,15.82,-2.45,-0.53,-10.64,-4.65,44.83,-20.71,,,,,,unknown
T,2023-03-04,15.61,15.92,-1.99,-12.23,-19.35,-0.22,66.47,-21.59,12397000000.0,,,True,,positive_unknown_trend
T,2023-04-15,15.65,15.96,-1.94,-17.55,-12.44,-2.91,67.99,-21.79,12397000000.0,,,True,,positive_unknown_trend
T,2024-01-06,14.68,15.14,-3.02,0.58,17.9,39.76,61.51,0.0,20461000000.0,12397000000.0,65.0,True,True,positive_growing
T,2024-04-06,14.77,15.16,-2.59,17.22,35.17,73.81,,0.0,20461000000.0,12397000000.0,65.0,True,True,positive_growing
ABT,2016-01-30,31.03,31.17,-0.47,2.12,22.47,17.25,72.71,-0.75,,,,,,unknown
ABT,2016-04-30,31.68,31.87,-0.6,19.93,4.24,20.54,61.82,-1.53,,,,,,unknown
ABT,2016-06-04,32.04,32.07,-0.08,7.45,3.37,26.27,72.35,-2.63,,,,,,unknown
ABT,2016-10-29,33.03,33.15,-0.38,10.15,15.64,45.2,87.09,-3.04,,,,,,unknown
ABT,2016-11-19,33.09,33.27,-0.56,17.4,15.61,46.66,81.22,-3.22,,,,,,unknown
ABT,2022-09-24,90.39,92.79,-2.59,14.0,5.62,2.01,20.89,-1.29,,,,,,unknown
ABT,2022-10-15,89.22,93.27,-4.34,19.22,18.58,3.85,30.05,-3.03,,,,,,unknown
ABT,2023-02-18,94.72,96.36,-1.71,2.91,4.75,21.33,39.82,-8.66,7804000000.0,,,True,,positive_unknown_trend
ABT,2023-03-04,91.42,96.62,-5.39,5.4,4.91,27.29,47.25,-5.36,7804000000.0,,,True,,positive_unknown_trend
ABT,2023-05-20,97.47,98.09,-0.63,1.79,1.04,3.1,32.84,-11.24,7804000000.0,,,True,,positive_unknown_trend
ABT,2023-06-03,96.36,98.29,-1.97,-0.47,3.84,7.94,36.71,-10.21,7804000000.0,,,True,,positive_unknown_trend
ABT,2023-08-12,98.74,99.72,-0.98,-3.48,11.07,9.25,32.17,-12.38,7804000000.0,,,True,,positive_unknown_trend
ABT,2024-04-13,103.71,104.01,-0.28,-4.89,11.88,23.97,,-4.89,5059000000.0,7804000000.0,-35.2,True,False,positive_declining
ABT,2026-01-17,107.42,109.69,-2.07,,,,,,7395000000.0,6351000000.0,16.4,True,True,positive_growing
ABT,2026-02-28,109.56,109.77,-0.19,,,,,,7395000000.0,6351000000.0,16.4,True,True,positive_growing
C,2016-01-02,34.28,34.59,-0.91,-12.16,-8.79,32.47,67.38,-18.52,,,,,,unknown
C,2016-10-08,36.34,36.43,-0.25,23.08,20.14,50.35,48.46,-0.91,,,,,,unknown
C,2016-10-29,36.01,36.53,-1.43,20.31,26.17,55.81,41.41,0.0,,,,,,unknown
C,2018-12-08,42.79,44.51,-3.86,19.32,24.3,42.79,14.6,-8.69,,,,,,unknown
C,2020-02-29,49.34,49.85,-1.02,-2.93,-12.51,19.45,-0.87,-38.82,,,,,,unknown
C,2021-01-23,48.26,50.48,-4.41,23.9,18.42,14.96,-4.14,0.0,,,,,,unknown
C,2021-12-04,52.06,52.14,-0.15,-10.09,-19.98,-23.14,-12.36,-29.42,,,,,,unknown
C,2022-02-26,48.91,52.11,-6.14,-8.36,-11.95,-3.58,7.1,-24.87,,,,,,unknown
CRM,2022-04-09,187.14,191.55,-2.3,-11.63,-24.91,2.77,55.59,-32.28,,,,,,unknown
CRM,2023-04-01,190.24,195.34,-2.61,8.85,7.69,57.0,25.74,0.0,6313000000.0,,,True,,positive_unknown_trend
CRM,2023-04-22,195.99,196.0,-0.0,13.73,-0.91,38.45,35.99,-0.91,6313000000.0,,,True,,positive_unknown_trend
CRM,2023-09-23,200.35,202.46,-1.04,29.77,48.72,37.03,21.31,-3.06,6313000000.0,,,True,,positive_unknown_trend
CRM,2023-10-07,202.13,202.92,-0.39,32.91,44.05,41.44,19.37,-3.92,6313000000.0,,,True,,positive_unknown_trend
CRM,2025-11-15,226.74,230.7,-1.72,-18.34,,,,,12434000000.0,9498000000.0,30.9,True,True,positive_growing
CRM,2026-01-10,227.11,232.53,-2.33,,,,,,12434000000.0,9498000000.0,30.9,True,True,positive_growing
GILD,2016-07-23,56.14,56.57,-0.76,-6.47,-9.21,-1.72,2.25,-17.68,,,,,,unknown
GILD,2016-08-06,56.27,56.9,-1.1,-3.49,-15.65,-6.52,1.9,-17.87,,,,,,unknown
GILD,2016-08-20,56.35,57.23,-1.55,-4.86,-11.22,-4.86,-2.41,-17.99,,,,,,unknown
GILD,2017-09-09,59.84,61.74,-3.08,-7.67,-1.91,-8.36,-13.95,-18.96,,,,,,unknown
GILD,2018-01-27,60.16,62.15,-3.19,-19.39,-3.2,-11.57,-17.15,-21.89,,,,,,unknown
GILD,2020-02-08,53.28,53.33,-0.08,13.93,3.25,3.03,-0.31,-12.1,,,,,,unknown
GILD,2020-08-15,53.4,53.53,-0.23,-8.66,-1.08,13.76,7.36,-12.3,,,,,,unknown
GILD,2021-02-13,52.83,53.53,-1.32,8.02,15.01,-1.11,43.57,-4.61,,,,,,unknown
GILD,2021-04-24,52.68,53.79,-2.07,8.72,4.33,-2.38,40.96,-5.79,,,,,,unknown
GILD,2022-02-05,53.11,54.14,-1.89,1.76,4.01,46.05,28.9,-6.56,,,,,,unknown
GILD,2022-06-04,52.64,54.07,-2.64,8.82,48.3,34.05,15.4,-3.64,,,,,,unknown
GILD,2022-07-16,53.35,54.03,-1.26,12.76,39.22,37.85,29.26,-1.73,,,,,,unknown
GILD,2024-04-20,61.42,61.72,-0.49,19.16,39.0,63.62,,-1.76,7421000000.0,8344000000.0,-11.1,True,False,positive_declining
GILD,2024-05-18,61.66,61.74,-0.13,18.24,40.3,69.61,,-2.15,7421000000.0,8344000000.0,-11.1,True,False,positive_declining
TXN,2023-10-07,141.62,145.05,-2.37,8.92,10.76,38.46,19.39,-6.3,5923000000.0,,,True,,positive_unknown_trend
TXN,2024-04-13,150.58,152.12,-1.01,25.59,26.0,-4.44,,-4.98,1349000000.0,5923000000.0,-77.2,True,False,positive_declining
TXN,2025-03-29,146.76,163.97,-10.5,43.91,20.99,,,,1498000000.0,1349000000.0,11.0,True,True,positive_growing
TXN,2025-10-25,158.99,165.97,-4.21,34.69,,,,,1498000000.0,1349000000.0,11.0,True,True,positive_growing
TMO,2023-10-07,479.05,493.56,-2.94,12.81,17.22,23.95,9.36,-10.65,6911000000.0,,,True,,positive_unknown_trend
TMO,2024-07-13,531.21,532.33,-0.21,12.68,4.88,-22.13,,-26.17,6927000000.0,6911000000.0,0.2,True,True,positive_growing
TMO,2024-11-09,510.39,542.89,-5.99,3.74,-19.56,13.19,,-23.15,6927000000.0,6911000000.0,0.2,True,True,positive_growing
TMO,2025-02-08,529.45,547.53,-3.3,-22.46,-7.88,-4.75,,-25.92,7267000000.0,6927000000.0,4.9,True,True,positive_growing
TMO,2025-10-04,523.89,533.49,-1.8,18.01,,,,,7267000000.0,6927000000.0,4.9,True,True,positive_growing
TMO,2026-02-07,504.32,533.06,-5.39,,,,,,6293000000.0,7267000000.0,-13.4,True,False,positive_declining
DIS,2018-03-17,93.63,93.89,-0.28,7.92,12.94,11.58,-10.28,0.0,,,,,,unknown
DIS,2018-04-21,94.28,94.38,-0.1,14.41,14.99,43.24,4.86,0.0,,,,,,unknown
DIS,2018-05-26,94.4,94.86,-0.48,13.65,17.17,35.0,21.39,0.0,,,,,,unknown
DIS,2020-03-07,100.16,107.95,-7.21,12.65,28.51,92.31,28.51,-16.13,,,,,,unknown
DIS,2020-06-20,106.59,109.04,-2.25,13.66,59.24,63.47,-10.38,0.0,,,,,,unknown
DIS,2022-03-05,128.72,135.11,-4.73,-24.55,-12.58,-28.98,-15.99,-34.06,,,,,,unknown
DIS,2022-03-26,133.85,135.7,-1.36,-29.82,-31.15,-26.91,-10.4,-36.58,,,,,,unknown
DIS,2026-03-07,99.29,100.14,-0.85,,,,,,10077000000.0,8559000000.0,17.7,True,True,positive_growing
TJX,2020-03-14,34.6,40.91,-15.42,40.86,49.91,78.92,70.2,0.0,,,,,,unknown
TJX,2020-03-28,37.93,40.98,-7.46,26.34,40.7,61.69,51.43,0.0,,,,,,unknown
TJX,2022-05-07,53.94,54.57,-1.16,15.08,30.51,40.6,78.57,-1.49,2012000000.0,,,True,,positive_unknown_trend
TJX,2022-06-11,53.69,54.89,-2.19,14.74,38.36,45.95,97.77,-1.02,2012000000.0,,,True,,positive_unknown_trend
TJX,2022-06-25,53.14,54.95,-3.29,11.37,43.3,53.87,102.76,0.0,2012000000.0,,,True,,positive_unknown_trend
ISRG,2015-09-19,52.88,53.01,-0.24,15.03,22.57,49.23,116.75,-2.32,,,,,,unknown
ISRG,2020-03-14,131.4,137.52,-4.45,49.05,66.31,79.48,120.79,0.0,,,,,,unknown
ISRG,2022-04-30,224.85,228.12,-1.43,6.88,6.53,35.59,69.61,-18.59,,,,,,unknown
ISRG,2022-05-28,217.79,229.1,-4.93,-6.48,25.01,43.34,84.64,-15.95,,,,,,unknown
ISRG,2022-08-13,224.78,231.04,-2.71,16.61,6.29,27.21,113.09,-18.56,,,,,,unknown
ISRG,2023-02-11,238.91,239.31,-0.17,31.27,19.69,58.48,149.28,-5.93,958400000.0,,,True,,positive_unknown_trend
ISRG,2023-10-21,258.98,260.21,-0.47,44.71,44.93,97.42,111.02,0.0,958400000.0,,,True,,positive_unknown_trend
ANET,2020-02-24,12.07,12.28,-1.74,20.89,14.98,44.9,155.8,-14.83,,,,,,unknown
ANET,2020-08-10,13.29,13.32,-0.23,28.77,52.02,71.19,138.6,-5.66,,,,,,unknown
ANET,2020-08-31,13.19,13.45,-1.89,27.95,29.35,72.01,122.26,-4.96,,,,,,unknown
ANET,2020-10-19,13.38,13.71,-2.37,45.35,48.82,82.39,106.47,-2.43,,,,,,unknown
APH,2020-03-07,18.81,19.5,-3.55,19.74,31.78,62.71,88.53,-13.77,,,,,,unknown
APH,2020-05-09,19.51,19.76,-1.27,33.73,50.68,62.78,74.45,0.0,,,,,,unknown
BA,2016-02-06,97.42,99.75,-2.33,22.75,24.67,58.2,225.57,0.0,,,,,,unknown
BA,2020-02-29,262.33,269.89,-2.8,-21.69,-34.8,-14.91,-31.06,-63.78,,,,,,unknown
BA,2023-06-17,205.41,211.77,-3.0,-3.75,26.79,-14.05,-3.24,-18.59,2290000000.0,,,True,,positive_unknown_trend
BA,2023-09-16,197.71,202.53,-2.38,31.73,-4.48,-22.47,9.07,-20.71,2290000000.0,,,True,,positive_unknown_trend
BA,2024-03-09,182.53,197.81,-7.73,-2.88,-14.11,-11.35,14.99,-23.2,4433000000.0,2290000000.0,93.6,True,True,positive_growing
BA,2025-11-15,179.7,187.79,-4.31,29.12,,,,,-14398000000.0,4433000000.0,-424.8,False,False,negative
SCHW,2016-02-06,20.06,20.66,-2.93,20.95,30.81,76.7,123.45,0.0,,,,,,unknown
SCHW,2019-08-03,33.52,36.73,-8.75,18.63,29.41,-6.05,101.54,-15.57,,,,,,unknown
SCHW,2019-09-28,32.58,37.04,-12.06,32.31,-5.07,7.55,115.07,-13.12,,,,,,unknown
SCHW,2020-02-22,37.5,38.85,-3.47,-11.42,-10.03,54.15,116.19,-24.54,,,,,,unknown
SCHW,2020-06-06,33.82,39.42,-14.2,-3.1,36.45,105.25,74.47,-13.16,,,,,,unknown
SCHW,2023-03-11,53.99,56.08,-3.74,-3.05,4.15,20.96,41.1,-13.24,1086000000.0,,,True,,positive_unknown_trend
SCHW,2023-08-12,57.48,57.92,-0.76,-4.17,9.13,11.89,66.16,-15.79,1086000000.0,,,True,,positive_unknown_trend
SCHW,2023-09-02,57.3,58.21,-1.56,8.48,14.19,7.71,59.65,-15.52,1086000000.0,,,True,,positive_unknown_trend
SCHW,2024-07-13,60.67,64.47,-5.89,15.41,24.0,56.48,,0.0,18887000000.0,1086000000.0,1639.1,True,True,positive_growing
SCHW,2024-07-27,61.95,64.77,-4.35,12.36,31.46,52.82,,-1.61,18887000000.0,1086000000.0,1639.1,True,True,positive_growing
DE,2015-08-29,66.03,68.19,-3.17,1.27,8.84,9.4,54.77,-7.13,,,,,,unknown
DE,2016-03-19,67.94,68.76,-1.2,2.61,5.43,39.68,93.36,-4.66,,,,,,unknown
DE,2016-05-14,66.32,69.13,-4.07,13.17,20.05,59.63,108.61,-0.21,,,,,,unknown
DE,2016-06-25,69.01,69.47,-0.66,6.29,29.26,56.8,80.51,-4.11,,,,,,unknown
DE,2016-07-16,68.86,69.58,-1.03,8.66,34.97,60.69,78.39,-3.89,,,,,,unknown
DE,2020-03-14,102.81,122.26,-15.91,39.52,100.99,239.41,280.65,0.0,,,,,,unknown
DE,2020-05-09,116.71,124.48,-6.24,52.46,101.53,208.99,198.37,0.0,,,,,,unknown
DE,2024-07-27,346.42,351.14,-1.34,13.59,35.71,43.62,,-2.18,4121000000.0,911000000.0,352.4,True,True,positive_growing
ADI,2020-03-14,76.56,78.34,-2.27,42.02,36.5,82.02,99.23,0.0,,,,,,unknown
ADI,2020-03-28,77.9,78.65,-0.95,40.83,33.11,88.89,98.12,0.0,,,,,,unknown
ADI,2025-03-29,162.13,176.09,-7.93,49.94,48.27,,,,3122066000.0,3556171000.0,-12.2,True,False,positive_declining
ADI,2025-04-12,173.62,176.32,-1.53,37.83,38.96,,,,3122066000.0,3556171000.0,-12.2,True,False,positive_declining
PFE,2020-02-22,23.72,24.56,-3.43,15.41,15.69,10.01,62.36,-13.2,,,,,,unknown
PFE,2020-03-07,23.21,24.6,-5.62,4.21,12.46,17.26,74.74,-11.31,,,,,,unknown
PFE,2020-06-06,24.19,24.82,-2.54,7.92,31.0,30.58,68.05,-5.07,,,,,,unknown
PFE,2023-04-22,32.45,32.73,-0.84,-6.25,-20.87,-31.33,-34.15,-30.08,26031000000.0,,,True,,positive_unknown_trend
PFE,2023-06-17,32.3,32.92,-1.88,-13.7,-24.01,-23.52,-29.5,-31.02,26031000000.0,,,True,,positive_unknown_trend
HON,2020-03-14,93.61,114.0,-17.88,30.17,51.92,93.48,80.17,0.0,,,,,,unknown
HON,2020-04-18,112.77,114.7,-1.69,11.08,31.22,69.36,46.42,-7.46,,,,,,unknown
HON,2020-06-20,115.85,116.16,-0.27,17.5,53.17,61.3,35.28,0.0,,,,,,unknown
HON,2022-07-02,150.91,152.15,-0.82,-0.62,22.51,19.68,27.75,-3.19,,,,,,unknown
HON,2022-09-17,149.94,154.43,-2.9,25.4,10.91,13.07,23.86,-2.57,,,,,,unknown
HON,2023-09-02,164.84,165.39,-0.33,6.09,10.04,9.77,21.17,-4.08,4508000000.0,,,True,,positive_unknown_trend
HON,2023-09-23,165.04,165.71,-0.4,14.18,12.37,14.9,17.6,-4.19,4508000000.0,,,True,,positive_unknown_trend
HON,2025-03-29,176.23,179.96,-2.07,26.51,10.59,,,,5226000000.0,4599000000.0,13.6,True,True,positive_growing
COP,2015-07-04,42.03,42.34,-0.74,-3.85,-24.8,-25.52,-22.56,-42.85,,,,,,unknown
COP,2017-11-11,38.38,39.87,-3.74,9.6,40.06,34.26,20.93,0.0,,,,,,unknown
COP,2019-08-10,40.7,41.1,-0.97,14.03,14.75,-17.89,16.79,-47.09,,,,,,unknown
COP,2020-02-22,38.85,43.1,-9.84,-12.02,-19.13,11.96,102.29,-44.57,,,,,,unknown
COP,2021-04-03,42.85,42.95,-0.23,18.29,48.51,107.72,125.54,-2.95,,,,,,unknown
COP,2025-03-01,87.63,92.08,-4.84,-2.94,4.29,33.6,,-6.0,8006000000.0,8717000000.0,-8.2,True,False,positive_declining
COP,2025-03-29,83.43,93.01,-10.3,9.49,10.96,,,,8006000000.0,8717000000.0,-8.2,True,False,positive_declining
COP,2025-08-30,91.38,97.06,-5.84,1.73,28.11,,,,8006000000.0,8717000000.0,-8.2,True,False,positive_declining
LMT,2020-03-14,247.73,253.87,-2.42,28.58,37.34,25.23,54.74,0.0,,,,,,unknown
LMT,2021-01-23,279.04,281.37,-0.83,19.16,17.16,25.86,51.0,0.0,,,,,,unknown
LMT,2021-10-23,294.43,297.88,-1.16,19.28,32.01,50.04,40.8,0.0,,,,,,unknown
LMT,2021-11-27,295.75,298.59,-0.95,38.38,34.64,52.87,42.07,0.0,,,,,,unknown
LMT,2025-02-08,408.92,409.41,-0.12,11.48,4.88,58.75,,0.0,5287000000.0,6229000000.0,-15.1,True,False,positive_declining
LMT,2025-07-19,412.79,423.57,-2.54,16.09,42.38,,,,5287000000.0,6229000000.0,-15.1,True,False,positive_declining
WELL,2015-11-07,39.61,39.83,-0.55,-5.27,26.46,11.06,27.7,-5.27,,,,,,unknown
WELL,2016-02-06,37.52,40.64,-7.68,33.49,47.38,27.19,11.2,0.0,,,,,,unknown
WELL,2017-12-30,46.91,47.47,-1.18,-10.4,6.55,15.98,44.65,-16.63,,,,,,unknown
WELL,2018-07-21,47.97,47.99,-0.03,6.85,24.47,41.26,-8.55,0.0,,,,,,unknown
WELL,2020-03-07,43.09,55.06,-21.73,9.36,17.82,51.34,91.87,-27.34,,,,,,unknown
WELL,2021-01-23,52.84,54.53,-3.1,24.93,45.82,43.16,32.07,0.0,,,,,,unknown
